index,route_type,length_1,heat_value_1,length_2,heat_value_2,length_3,heat_value_3,length_4,heat_value_4,length_5,heat_value_5,length_ratio,cost_angle_mean,links,correct,,,,,
73,1,0.0031635,0.9121162,0.0764868,1.2257006,0.8508112,1.0598556,0.0604972,0.5011659,0.0090413,0.544281,1.2260372,0.2049416,"[3, 105024224, 105024266, 105220415, 16980766, -127134909, -127134939, -127134940, -127134920, -127134923, -127134942, -127134914, -127134915, -127134938, -127134934, -1223032854, -1223032855, -1223029032, -1223029033, -104966050, -1150556342, -1150556343, -114469205, -114469206, -104966048, -127132231, -127132232, -1223033118, -1223033119, -109032493, -1223745726, -1223745727, -127134965, -127134963, -1223745450, -1223745451, -706936180, -706936181, -104966037, -114468806, -1223743519, -1223743520, -1223027690, -1223745448, -1223745449, -104966031, -104966030, -104966029, -23009995, -104966028, -104965386, -109032275, -109032276, -104965385, -104965380, -104965381, -104965382, -104965379, -1223098378, -1223098379, -104965377, -104965376, -104965375, -109032084, -104965370, -104965372, -104965371, -1223024209, -1223024210, -1223024014, -1223024015, -1150540884, -1150540885, -109032278, 1223028515, -1223028514, -1223028516, -1223028517, -109032305, -1150541699, -1150541700, -1223023900, -1223023901, -1223027730, -1223027731, -1223024136, -1223024137, -127133808, -127133813, -104965362, -104965361, 104965360, 109032035, 127133821, 127133827, 127133830, 127133829, 127133828, 114469275, 114469274, -1223011736, -1223743573, -1223743574, -1223024133, -109030161, -109030227, -127134272, -127134264, 109030243, 109030244, 109030251, 109030250, 109030246, 109030247, 109030248, 127134896, 127134897, 109030408, 109030407, 109030406, 109030404, 1223011383, 1223011382, 127134905, 1223018197, 1223018196, 109030387, 127138070, 127138069, 1223016530, 1223018126, 1223018125, 1223018124, 109030360, 127138439, 127138438, 1223011381, 1223026728, 1223026727, 127138427, 127138428, 1223026726, 1223026725, 109030378, 104965336, 109030305, 1223024078, 1223024077, 1150543477, 1150543481, 1150543483, 1150543482, -104965329, -1150543479, -1150543480, -127138442, -1150543484, -1150543485, 1150543487, 1150543486, 1223026869, 1223026868, 109030293, 104965319, 104965318, -1223026867, 1223026866, 880899352, 104965317, 109030332, 109030333, 109029598, 109029597, 104965313, 127138636, -127138639, 1223028470, 1223028469, 1223028117, -1223028116, 1223284191, 1223284190, 1223028471, -1223028184, 833387848, 833387847, 880897277, 880897276, -1150512901, -1223024113, -1223024114, -1150512919, -1150512920, 104956023, 1171113193, 1171113192, 1163166127, 1254269840, 1254269839, 1163166134, 1201071955, 1201071954, 1163166135, 109036233, 1171112825, 1171112824, 1163166139, 109036235, 1201071471, 1201071470, 1201071337, 1201096550, 1201096549, 1163166133, 1295456468, 1295456467, 1201096415, 1201096414, 1301802946, 1301802945, 1201096396, 1201096394, 1201096375, 1201096779, 1201096778, 1201096744, 1201096747, 1201096746, 127118397, 1201096347, 1201096346, 127118395, 1201072203, 1201072271, -1201072270, -1201072619, -1201096392, -1201096393, -1201096372, -1201096373, -127120578, -1201096474, -1254059762, -1254059763, -1301802989, -1301802990, 1295457051, 1295457050, 1295457077, 1301802993, 1301802992, 1201096807, 127091896, 1201070929, 1201071017, 1201071016, 1201070907, 1201096492, 1201096497, 1201096496, 118221728, 1254053808, 1254053807, 1170998344, 108990563, 1163166142, 1163166141, 127091900, 1295457274, 1295457273, 1295457272, 104956788, 1295456916, 1295456915, 880884130, 880884129, 1171090454, 1171090453, 1295457004, 1295457034, 1295457033, 1295457030, 1295457029, 127091902, 880913116, 1295457007, 1295457006, 1171092206, 1301898252, 1301898251, 1295457036, 1295457035, 1295457309, 1295457314, 1295457313, 1295457145, 1308066188, 1308066187, 1308066193, 1308066192, 1295457147, 1295457142, 1301895445, 1301895444, 1295457190, 1295457104, 1295457103, 1201096419, 1201096351, 1201096391, 1295457476, 1295457475, 1295457462, 1295457461, 127091911, 1295457483, 1301903261, 1302361318, 1295457445, 1301903255, 1301903254, 1295457706, 1295457705, 1295457704, 926768684, 926768683, 1302361337, 1302361336, 1295457655, 1295457654, 1295457769, 1295457771, 1301904431, 1301904430, 1295457772, 104956758, 22995884, 104956757, 127091408, 127091407, 127091405, 127091406, 926714482, 926714481, 1254139843, 1254139842, 1163173787, -1295458325, 1295458324, 880917457, 880917456, 880917455, 880891997, 880891996, 104927919, 104927918, 1225198625, 1225198649, 1225198648, 1225198638, 1225198637, 104927924, 1225199036, 1225199035, 1225199034, 769217049, 769217048, 109023261, 769217050, -1225198357, -1225198358, -1225198330, -1225198331, -104927928, -769217053, -769217054, -769247171, 769217045, 769217057, -769217058, -109023297, -109023298, -104927932, 880908871, 880908870, 1225047846, 1225047845, 104927201, 104927198, 109023284, 1225176894, 1225176893, 127155814, 769217055, 1225177024, 1225177023, 109023281, 104927205, 109023279, 1225214186, 1225214185, 104927207, 769249761, 1198974063, 1198974065, 1225207402, 1225207401, 1198973884, 1198973883, 1198973882, -1198973971, -1198973972, -1198973973, 880922104, 1198973821, 1198973820, 1225197961, 1225197960, 1225197969, 1225197968, 1225226506, 1225226505, 1225197976, 1225197975, 769249763, 769249762, 104927217, 769249757, 1198973819, 1198973818, 104927218, 104927219, -104927220, -104927221, -104927222, -109023292, 769249759, 1225144189, 1225144188, 1225055205, 1225055204, 22999044, 22999047, 1199474525, 1199474524, 769249765, 1199314328, 1199394805, 1199394804, 104923678, 22977384, -22977380, 104923701, 754793135, 754793134, 127161635, 109023636, 127161628, 127161633, 127161632, 127161644, 104923719, 109023647, 1170766762, 1170766761, 754326604, -773881751, -1187373889, -1187373890, -830744161, -1187373188, -1187373189, -1171166734, -769257688, -104923750, -1187372798, -1187372799, -104923808, -773880812, -773880813, -1187433788, -1236308998, -1236308999, -1236309000, 781538273, 781538275, 1187389657, 1187389656, 104923812, 104923817, 1171166730, 1171166732, -1171166731, -104923829, -104923830, -104923831, -1187383226, -1187383227, -855035934, -104923815, -1172812616, -1172812617, -23001162, -1187428761, -1187428762, 22999317, 124539856, 772819613, 1187384433, 1187384432, 822377727, 822377726, 124539779, 22977465, 754325998, 754325997, 22977483, 1172468677, 1172468676]",1,,,,,
74,0,0.4119102,1.3054717,0.0184388,10.5520965,0,0,0.5382253,0.3571792,0.0314257,0.4922088,1.2273994,0.2049416,"[3, 105024224, 105024266, 105220415, 16980766, -127134909, -127134939, -127134940, -127134920, -127134923, -127134942, -127134914, -127134915, -127134938, -127134934, -1223032854, -1223032855, -1223029032, -1223029033, 105023797, 1223194007, 1223194006, 105023976, 1223027285, 1223027328, 1223194005, 1223194004, 1155941763, 1155941762, 833326752, 105024447, 105322630, 105024674, 127128760, 127128759, 127128702, 111689940, 111686558, 105025511, 1155953976, 1155953975, 127148548, 1067861049, 1155953978, 1155953977, 127148543, 127148541, 976374602, 976374601, 1223027283, 1223027282, 105026760, 111689968, 1155954904, 1155954903, 1222861119, 1222861118, 105028289, 105320366, 855036971, 855036970, 22977341, 22977344, 22977366, 16991022, 855036973, 855036972, 1158566965, 1158566964, 753720658]",0,,,,,
74,1,0.6741103,1.3223758,0,0,0,0,0.2171337,4.3256055,0.108756,0.7640913,1.3055208,0.2049416,"[3, 105024224, 105024266, 105220415, 16980766, -127134909, -127134939, -127134940, -127134920, -127134923, -127134942, -127134914, -127134915, -127134938, -127134934, -1223032854, -1223032855, -1223029032, -1223029033, 105023797, 1223194007, 1223194006, 105023976, 1223027285, 1223027328, 1223194005, 1223194004, 1155941763, 1155941762, 833326752, -1199229437, -1199229438, -127128701, -105024332, 127127712, 127127713, 114468941, 114468940, 104967288, 1223098397, 1223098396, 1223098399, 1223098398, 109033403, 109033404, 127142589, 1223098429, 1223098428, 127142992, 127142989, 127142990, 1223198261, 1223198260, 22977197, 22977212, 16991038, 104932608, 105231825, 105231824, 16991036, 1187663243, 1187663294, 1187663293, 1232004093, 1232004092, 1223029151, 1223029150, 16991031, 104932576, 1187574095, 1187574094, 1187574067, 1187574066, 16991026, 1223090864, 1223090863, 16991022, 855036973, 855036972, 1158566965, 1158566964, 753720658]",1,,,,,
75,0,0,0,0.6523755,0.1943549,0,0,0.223795,0.2659036,0.1238296,0.5008212,1.3844211,0.1929992,"[3, -1259822192, -1274684407, -1274684408, 1261012248, 1261012247, 1259824112, 1259824107, 1259824106, 1259824062, 1259824061, 1259824057, 1132325909, 1129861816, 1129861815, 1129861819, 1129861818, 1129861814, 1129861821, 1129861820, 955051210, 1294766583, 1294766582, 1259836044, 1259836056, 1259836055, 1143124703, 1143124702, 1143124701, 1143124700, 1142436827, 1129867554, 1143124705, 1143124704, 1129867552, 1129867551, -24636157, -24638434, -1129865873, -1230231542, -1230231543, -135275031, -135275032, -928278465, -1271268338, -1271268339, -706519856, -706519857, -706519789, -706519790, -1129976181, -1129976182, -24632734, -1230230108, -1230230109, -135271940, -1129913194, -1129913195, -1230230195, -1230230196, -929803438, -135274445, -1262748594, -1262748595, -28425145, -28425144, -1129856297, -1129856298, -706519275, -782841790, -782841791, -128810572]",0,,,,,
75,1,0,0,0.3192481,0.246789,0,0,0.5426063,0.5915968,0.1381455,0.5023343,1.1877274,0.1696677,"[3, -1259822192, -1274684407, -1274684408, 1261012248, 1261012247, 1259824112, 1259824107, 1259824106, 1259824062, 1259824061, 1259824057, 1132325907, -1259828538, -1259828539, -1259824083, -1259824084, -1259824074, -1259824075, -1259824088, -1259824089, -1129861823, -1289486321, -1289486322, -1230231503, -1230231504, -1230235720, -1259829166, -1259835441, -1259835442, -1259835431, -1130949167, -1259835423, -1259835424, -1259835426, -1259835427, -1130591846, -1130591847, 1130199170, 1130199169, 1130199168, 1130199167, 1259834065, 1259838877, 1259838876, 1259829181, 1259829180, 1230230294, 1230230293, 1130199165, 1130199164, 1259829176, 1289485668, 1289485667, 1259833344, 1259833343, 1276765552, 1276765551, 1289486584, 1289486583, 708326607, 126544936, -983880854, -1245693481, -1245693482, -1130628796, -1293506387, -1293506388, -1129993607, -1129993608, -983896321, -1129993609, -1129993610, -128814300, -135271254, -24636273, -1277319750, -1277319751, -1129983423, -1230231537, -1230231538, -930468091, -1129913194, -1129913195, -1230230195, -1230230196, -929803438, -135274445, -1262748594, -1262748595, -28425145, -28425144, -1129856297, -1129856298, -706519275, -782841790, -782841791, -128810572]",1,,,,,
76,0,0.4647953,1.5991889,0,0,0.2097313,5.2408446,0.1967937,3.053086,0.1286798,1.4469436,1.469874,0.2517484,"[1, 1287384329, 1287384325, 1286027894, -1287385007, -1287385008, -1287392625, -1287392626, -1287392627, 1286027165, 1287348009, 1287348008, 1218999349, -1218998980, -1286063460, -1286063461, -1286029352, -1286029287, -1286029288, -1218950600, -1218948490, -1218948491, -1218948364, -1218947199, -1218992365, -1218992366, -1218945510, -1218945511, -127199235, -1218994950, -1218994951, -1218994952, -1286063466, -1286063467, -1218995521, -1218995522, -758352536, -758352537, -1218995606, -1218995607, -1219001439, -1219001440, -758352540, -708542212, -758352554, -758352555, -758352553, -133520402, -758352551, -758352552, -1218996741, -1218996742, 1218997507, 1257759086, 1257759085, 1218996993, 1286063481, 1286063480, 1218996909, 1218996908, 1257799009, 1257799008, 1257749144, 1257749143, 1286061950, 1286061949, 758295575, 758295574, 1286062006, 1286062005, 22808029, -758295571, -758295572, -22808002, -758298096, -1218999978, -1218999979, -758298094, -758298095, -758298092, -776546434, -776546435, -22807803, -127199160, -127199162, -1233499948, -1233499949, -16993877, -1301106412, -1301106413, -1218772979, -1198102364, -1198102357, -1198102358, -1198102356, -796179085, -1233499935, -1233499936, -792846133, -792846134]",1,,,,,
76,1,0.4647953,1.5991889,0,0,0.2097313,5.2408446,0.1967937,3.053086,0.1286798,1.4469436,1.469874,0.2517484,"[1, 1287384329, 1287384325, 1286027894, -1287385007, -1287385008, -1287392625, -1287392626, -1287392627, 1286027165, 1287348009, 1287348008, 1218999349, -1218998980, -1286063460, -1286063461, -1286029352, -1286029287, -1286029288, -1218950600, -1218948490, -1218948491, -1218948364, -1218947199, -1218992365, -1218992366, -1218945510, -1218945511, -127199235, -1218994950, -1218994951, -1218994952, -1286063466, -1286063467, -1218995521, -1218995522, -758352536, -758352537, -1218995606, -1218995607, -1219001439, -1219001440, -758352540, -708542212, -758352554, -758352555, -758352553, -133520402, -758352551, -758352552, -1218996741, -1218996742, 1218997507, 1257759086, 1257759085, 1218996993, 1286063481, 1286063480, 1218996909, 1218996908, 1257799009, 1257799008, 1257749144, 1257749143, 1286061950, 1286061949, 758295575, 758295574, 1286062006, 1286062005, 22808029, -758295571, -758295572, -22808002, -758298096, -1218999978, -1218999979, -758298094, -758298095, -758298092, -776546434, -776546435, -22807803, -127199160, -127199162, -1233499948, -1233499949, -16993877, -1301106412, -1301106413, -1218772979, -1198102364, -1198102357, -1198102358, -1198102356, -796179085, -1233499935, -1233499936, -792846133, -792846134]",1,,,,,
77,0,0.7436998,0.5482795,0,0,0,0,0.1965563,5.6518575,0.0597438,1.2981169,1.0852188,0.1412735,"[1, 1287384325, 1286027894, 1286028011, 1287415559, 1287415558, 1287384316, 1287384315, 1287384304, 792788766, 1286027858, 1286027857, 22808819, 758149236, 1219017506, 1219017505, 1219017498, 1219017497, 758149232, 758149234, 758149233, 1218918622, 1218918621, 1218918487, 1257771101, 1257771100, 1218918179, 1218917949, 1218917948, 1218916695, 1218916694, 1218916614, 1218920394, 1218920393, 1077089506, 1218997888, 1218997887, 1077089511, 1077089510, 1077089509, 1218996761, 1218996760, 1218996739, 1218996690, 1217798834, 1217798833, 1219291996, 1219291995, 1219001156, 1219001155, 758295698, 758295697, 758295696, 758295695, 758295694, 1219005683, 1219005682, 1219006244, 1219006243, 1219006099, 792743009, 1219038964, 1257768041, 1257768040, 1219037530, 1219037529, 758144196, 1219036605, 1219036604, -1308606398, -1308606399, -1286041521, -1286041522, -758144183, -1218998765, 1218998763, 1218992810, 1219018157, 1219018156, 1200323010, 1200323009, 1197987540, 1197987539, 913942074, 127199410, 127199409, 127199408, 127163814, 17170243, 114450677, 1198871922, 1198871921, 1195856365, 108997663, 108997662, 108997727, 1198805333, 1198805332]",1,,,,,
77,1,0.7430924,0.5482795,0,0,0,0,0.1972125,6.6999633,0.059695,1.2981169,1.0861059,0.1457842,"[1, 1287384325, 1286027894, 1286028011, 1287415559, 1287415558, 1287384316, 1287384315, 1287384304, 792788766, 1286027858, 1286027857, 22808819, 758149236, 1219017506, 1219017505, 1219017498, 1219017497, 758149232, 758149234, 758149233, 1218918622, 1218918621, 1218918487, 1257771101, 1257771100, 1218918179, 1218917949, 1218917948, 1218916695, 1218916694, 1218916614, 1218920394, 1218920393, 1077089506, 1218997888, 1218997887, 1077089511, 1077089510, 1077089509, 1218996761, 1218996760, 1218996739, 1218996690, 1217798834, 1217798833, 1219291996, 1219291995, 1219001156, 1219001155, 758295698, 758295697, 758295696, 758295695, 758295694, 1219005683, 1219005682, 1219006244, 1219006243, 1219006099, 792743009, 1219038964, 1257768041, 1257768040, 1219037530, 1219037529, 758144196, 1219036605, 1219036604, 17137747, -758144189, -758144190, -1239009702, -1239009703, -758144187, -758144184, -1286041521, -1286041522, -758144183, -1218998765, 1218998763, 1218992810, 1219018157, 1219018156, 1200323010, 1200323009, 1197987540, 1197987539, 913942074, 127199410, 127199409, 127199408, 127163814, 17170243, 114450677, 1198871922, 1198871921, 1195856365, 108997663, 108997662, 108997727, 1198805333, 1198805332]",1,,,,,
78,0,0.3311322,1.1564641,0.4459764,1.4532159,0,0,0.2156456,0.7502394,0.0072458,0,2.1691747,0.1973354,"[3, -21779200, 21779354, 1280582178, 1280582177, 1229775229, 1229775228, 1280586891, 1280586890, 872047767, -883524861, -883524862, -883535866, -1280582173, -1280582174, -883535865, 1229509141, 1229509140, 1280582307, 1280582306, 1280583224, 1280583223, 1236574249, 21780221, 1280591605, 1280591604, 1280600677, 1280600676, 1229072148, 1280600688, 1282008559, 1282008558, 1236563586, 1280601908, 1280601907, 1280606485, 1280606484, 1229509105, 1280602490, 1280606528, 1280606527, 1280603216, 772416498, 1282009897, 1282009896, 1280603227, 949871475, 21781337, 946384225, 946384224, 1282370385, 1282370384, 21781447, 127745671, 873473194, 782684454, 857708742, 857708741, 1289252468, 1289252467, 722668914, 722668910, 24879937, 811277205, 811277204, 127743268, 127743267, 119978039, -852854150, -1288573150, -1288573151, -1209156527, -780309442, -127731249, -1051353148, -1051353149, 782684464, 811278273, 811278272, 21866196, 1051353153, 1051353152, 119972250, 119974158, 119936184, 1127025079, 1127025078, 1282267844, 1282267843, 119973258, 1282267842, -1282267841, -1282040708, -946378866, -927084060, -927084061, -1251340808, -927179650, -1127037767, -1127037768, -21803818, -24879917, -1082875445, -1289268032, -1289268033, -24879908, -119973270, -119973271, -926061112, -926061113, -119974875, -927078752, -927078753, -781956264, -811144154, -811144155, -748832951, -748832949, -21928843, -21928840, -119990535, -119990536, -31117753, -948720865, -948720866, -127763315, 925943991, 925943990, 925668311, 925668310, 781956260, 946219697, 946219696, 811144167, 811144166, 1267652055, 1267652054, 811144170, 781956257, 1282033019, 1282033018, 772356883, 929535925, 929535924, 811343876, 1282033017, 1282033016, 1126445580, 1126445579, 1003980660, 24880124, 119978435, 1282228160, 1282228159, 811219532, 1126980271, 1282228158, 1282228157, 1126973164, 1126973163, 24880473, 1236248973, 1236413234, 1236413233, 1127017217, 1236413232, 1236413231, 119978451, 119978434, 22326633, 127752049]",0,,,,,
